iter	Passed	Remaining
2803	1456961	2440046
2804	1457502	2439562
2805	1458017	2439034
2806	1458501	2438457
2807	1458999	2437900
2808	1459632	2437570
2809	1460155	2437056
2810	1460658	2436509
2811	1461192	2436013
2812	1461670	2435424
2813	1462169	2434871
2814	1462727	2434414
2815	1463245	2433892
2816	1463740	2433332
2817	1464299	2432878
2818	1464814	2432351
2819	1465345	2431850
2820	1465847	2431300
2821	1466365	2430779
2822	1466866	2430227
2823	1467345	2429641
2824	1467821	2429049
2825	1468376	2428588
2826	1468908	2428089
2827	1469377	2427486
2828	1469850	2426889
2829	1470355	2426346
2830	1470814	2425727
2831	1471361	2425253
2832	1471861	2424701
2833	1472378	2424176
2834	1473063	2423930
2835	1473479	2423239
2836	1473983	2422694
2837	1474457	2422099
2838	1474933	2421509
2839	1475391	2420888
2840	1475898	2420348
2841	1476407	2419811
2842	1476900	2419248
2843	1477365	2418641
2844	1477877	2418108
2845	1478368	2417543
2846	1478861	2416980
2847	1479388	2416472
2848	1479857	2415871
2849	1480311	2415244
2850	1480800	2414676
2851	1481241	2414029
2852	1481772	2413528
2853	1482292	2413009
2854	1482802	2412475
2855	1483285	2411897
2856	1483751	2411291
2857	1484296	2410813
2858	1484821	2410302
2859	1485341	2409784
2860	1485982	2409462
2861	1486466	2408885
2862	1486969	2408340
2863	1487438	2407738
2864	1487964	2407231
2865	1488477	2406700
2866	1489044	2406258
2867	1489593	2405786
2868	1490064	2405189
2869	1490606	2404707
2870	1491208	2404320
2871	1491744	2403827
2872	1492214	2403228
2873	1492765	2402759
2874	1493204	2402111
2875	1493730	2401602
2876	1494242	2401071
2877	1494743	2400523
2878	1495238	2399964
2879	1495832	2399565
2880	1496357	2399054
2881	1496811	2398430
2882	1497307	2397873
2883	1497823	2397348
2884	1498343	2396830
2885	1498790	2396194
2886	1499421	2395853
2887	1499949	2395349
2888	1500516	2394906
2889	1501032	2394379
2890	1501504	2393785
2891	1502012	2393247
2892	1502440	2392582
2893	1502820	2391842
2894	1503268	2391210
2895	1503782	2390681
2896	1504227	2390044
2897	1504763	2389551
2898	1505271	2389014
2899	1505786	2388489
2900	1506290	2387945
2901	1506845	2387482
2902	1507298	2386859
2903	1507800	2386311
2904	1508311	2385780
2905	1508804	2385219
2906	1509325	2384703
2907	1509869	2384222
2908	1510382	2383694
2909	1510853	2383099
2910	1511344	2382535
2911	1511868	2382024
2912	1512554	2381766
2913	1513018	2381161
2914	1513512	2380602
2915	1513996	2380026
2916	1514535	2379539
2917	1514987	2378914
2918	1515513	2378406
2919	1516053	2377920
2920	1516560	2377381
2921	1517017	2376765
2922	1517484	2376163
2923	1518040	2375701
2924	1518492	2375078
2925	1519044	2374610
2926	1519575	2374110
2927	1520073	2373557
2928	1520552	2372975
2929	1521050	2372424
2930	1521530	2371843
2931	1521986	2371225
2932	1522504	2370705
2933	1523014	2370171
2934	1523511	2369617
2935	1524015	2369076
2936	1524428	2368391
2937	1524927	2367842
2938	1525525	2367446
2939	1526057	2366945
2940	1526551	2366389
2941	1527101	2365917
2942	1527555	2365297
2943	1528117	2364844
2944	1528664	2364368
2945	1529104	2363727
2946	1529603	2363178
2947	1530079	2362592
2948	1530582	2362049
2949	1531054	2361456
2950	1531533	2360876
2951	1531994	2360267
2952	1532447	2359646
2953	1532926	2359067
2954	1533385	2358456
2955	1533877	2357895
2956	1534339	2357289
2957	1534784	2356656
2958	1535308	2356145
2959	1535873	2355697
2960	1536380	2355160
2961	1536876	2354607
2962	1537319	2353971
2963	1537755	2353325
2964	1538333	2352897
2965	1538870	2352407
2966	1539456	2351990
2967	1539960	2351448
2968	1540487	2350942
2969	1541016	2350439
2970	1541572	2349977
2971	1542132	2349520
2972	1542673	2349035
2973	1543177	2348494
2974	1543669	2347933
2975	1544199	2347432
2976	1544669	2346838
2977	1545231	2346385
2978	1545766	2345890
2979	1546225	2345281
2980	1546710	2344711
2981	1547267	2344250
2982	1547715	2343624
2983	1548179	2343021
2984	1548627	2342396
2985	1549158	2341895
2986	1549669	2341364
2987	1550223	2340899
2988	1550678	2340284
2989	1551192	2339759
2990	1551876	2339488
2991	1552363	2338921
2992	1552854	2338361
2993	1553320	2337762
2994	1553895	2337328
2995	1554416	2336812
2996	1554954	2336323
2997	1555450	2335769
2998	1555935	2335200
2999	1556466	2334700
3000	1557050	2334278
3001	1557476	2333620
3002	1557991	2333096
3003	1558445	2332480
3004	1559005	2332023
3005	1559551	2331545
3006	1560053	2331001
3007	1560558	2330461
3008	1561025	2329866
3009	1561541	2329342
3010	1562031	2328780
3011	1562596	2328330
3012	1563168	2327890
3013	1563631	2327290
3014	1564175	2326808
3015	1564558	2326087
3016	1565167	2325702
3017	1565721	2325235
3018	1566226	2324697
3019	1566705	2324118
3020	1567257	2323650
3021	1567730	2323063
3022	1568199	2322470
3023	1568642	2321840
3024	1569140	2321291
3025	1569670	2320788
3026	1570196	2320279
3027	1570706	2319749
3028	1571183	2319168
3029	1571717	2318672
3030	1572262	2318191
3031	1572754	2317634
3032	1573298	2317152
3033	1573830	2316653
3034	1574353	2316141
3035	1574918	2315691
3036	1575409	2315130
3037	1575924	2314607
3038	1576409	2314038
3039	1576939	2313536
3040	1577388	2312915
3041	1577910	2312400
3042	1578585	2312111
3043	1579065	2311535
3044	1579541	2310955
3045	1580086	2310474
3046	1580533	2309851
3047	1581050	2309329
3048	1581578	2308824
3049	1582129	2308352
3050	1582641	2307824
3051	1583163	2307310
3052	1583674	2306779
3053	1584222	2306304
3054	1584686	2305705
3055	1585175	2305143
3056	1585665	2304583
3057	1586191	2304075
3058	1586617	2303422
3059	1587073	2302812
3060	1587551	2302234
3061	1588084	2301736
3062	1588539	2301126
3063	1589075	2300633
3064	1589559	2300064
3065	1590099	2299576
3066	1590585	2299010
3067	1591020	2298371
3068	1591656	2298022
3069	1592114	2297416
3070	1592590	2296836
3071	1593035	2296211
3072	1593522	2295647
3073	1594088	2295196
3074	1594565	2294619
3075	1595064	2294071
3076	1595566	2293529
3077	1596041	2292948
3078	1596448	2292269
3079	1596981	2291772
3080	1597472	2291213
3081	1598028	2290748
3082	1598558	2290246
3083	1599076	2289727
3084	1599529	2289116
3085	1600082	2288646
3086	1600605	2288135
3087	1601101	2287583
3088	1601566	2286988
3089	1602098	2286490
3090	1602618	2285973
3091	1603143	2285464
3092	1603630	2284901
3093	1604116	2284336
3094	1604768	2284008
3095	1605285	2283487
3096	1605835	2283013
3097	1606379	2282532
3098	1606943	2282078
3099	1607433	2281519
3100	1607951	2280999
3101	1608518	2280548
3102	1608926	2279873
3103	1609463	2279382
3104	1610000	2278889
3105	1610550	2278415
3106	1611075	2277905
3107	1611567	2277350
3108	1612064	2276801
3109	1612526	2276202
3110	1613046	2275686
3111	1613616	2275241
3112	1614106	2274682
3113	1614559	2274070
3114	1615031	2273487
3115	1615498	2272897
3116	1615994	2272346
3117	1616491	2271798
3118	1617001	2271267
3119	1617495	2270714
3120	1618162	2270405
3121	1618641	2269830
3122	1619122	2269260
3123	1619582	2268659
3124	1620006	2268008
3125	1620564	2267545
3126	1621096	2267046
3127	1621602	2266511
3128	1622111	2265979
3129	1622655	2265496
3130	1623165	2264967
3131	1623730	2264513
3132	1624292	2264055
3133	1624753	2263457
3134	1625272	2262939
3135	1625803	2262437
3136	1626325	2261925
3137	1626876	2261450
3138	1627424	2260974
3139	1627929	2260437
3140	1628392	2259841
3141	1628948	2259375
3142	1629480	2258875
3143	1630084	2258475
3144	1630621	2257983
3145	1631121	2257439
3146	1631693	2256994
3147	1632156	2256399
3148	1632636	2255828
3149	1633175	2255337
3150	1633657	2254769
3151	1634217	2254307
3152	1634747	2253805
3153	1635207	2253205
3154	1635694	2252644
3155	1636266	2252200
3156	1636768	2251659
3157	1637237	2251071
3158	1637694	2250469
3159	1638208	2249944
3160	1638797	2249523
3161	1639296	2248978
3162	1639872	2248538
3163	1640366	2247986
3164	1640917	2247512
3165	1641410	2246959
3166	1641938	2246454
3167	1642502	2245998
3168	1643001	2245452
3169	1643487	2244890
3170	1644009	2244376
3171	1644513	2243837
3172	1645134	2243460
3173	1645671	2242965
3174	1646159	2242405
3175	1646692	2241906
3176	1647245	2241435
3177	1647730	2240871
3178	1648258	2240366
3179	1648683	2239721
3180	1649185	2239179
3181	1649650	2238589
3182	1650146	2238039
3183	1650564	2237386
3184	1651023	2236787
3185	1651508	2236222
3186	1652049	2235735
3187	1652574	2235226
3188	1653120	2234745
3189	1653596	2234170
3190	1654138	2233683
3191	1654575	2233054
3192	1655010	2232424
3193	1655472	2231830
3194	1655998	2231321
3195	1656410	2230660
3196	1656946	2230165
3197	1657493	2229686
3198	1658187	2229404
3199	1658668	2228835
3200	1659188	2228319
3201	1659718	2227817
3202	1660236	2227298
3203	1660696	2226702
3204	1661230	2226204
3205	1661725	2225654
3206	1662261	2225160
3207	1662729	2224575
3208	1663245	2224052
3209	1663735	2223497
3210	1664232	2222949
3211	1664755	2222438
3212	1665275	2221921
3213	1665738	2221330
3214	1666225	2220770
3215	1666766	2220282
3216	1667208	2219662
3217	1667682	2219085
3218	1668222	2218596
3219	1668601	2217892
3220	1669102	2217351
3221	1669579	2216778
3222	1670059	2216209
3223	1670608	2215732
3224	1671143	2215236
3225	1671643	2214694
3226	1672147	2214157
3227	1672706	2213693
3228	1673186	2213124
3229	1673677	2212571
3230	1674120	2211952
3231	1674629	2211423
3232	1675168	2210932
3233	1675667	2210389
3234	1676059	2209704
3235	1676581	2209191
3236	1677060	2208621
3237	1677526	2208034
3238	1677959	2207404
3239	1678448	2206848
3240	1678980	2206349
3241	1679360	2205650
3242	1679881	2205136
3243	1680425	2204652
3244	1680982	2204185
3245	1681487	2203650
3246	1682007	2203134
3247	1682500	2202583
3248	1682994	2202034
3249	1683485	2201481
3250	1684090	2201076
3251	1684556	2200491
3252	1685041	2199929
3253	1685520	2199360
3254	1686045	2198851
3255	1686563	2198333
3256	1687066	2197796
3257	1687579	2197272
3258	1688028	2196663
3259	1688546	2196146
3260	1688991	2195534
3261	1689491	2194991
3262	1689933	2194375
3263	1690424	2193822
3264	1690987	2193363
3265	1691481	2192815
3266	1692016	2192318
3267	1692510	2191769
3268	1692957	2191160
3269	1693500	2190675
3270	1693968	2190092
3271	1694538	2189642
3272	1695057	2189125
3273	1695610	2188653
3274	1696126	2188132
3275	1696657	2187631
3276	1697273	2187240
3277	1697830	2186772
3278	1698346	2186251
3279	1698911	2185795
3280	1699424	2185270
3281	1699875	2184666
3282	1700422	2184186
3283	1700931	2183656
3284	1701465	2183158
3285	1701923	2182563
3286	1702360	2181942
3287	1702883	2181431
3288	1703442	2180965
3289	1704022	2180527
3290	1704500	2179958
3291	1705063	2179498
3292	1705538	2178924
3293	1706093	2178454
3294	1706654	2177991
3295	1707175	2177477
3296	1707654	2176909
3297	1708186	2176409
3298	1708672	2175851
3299	1709161	2175296
3300	1709678	2174777
3301	1710220	2174290
3302	1710878	2173949
3303	1711327	2173344
3304	1711874	2172863
3305	1712381	2172331
3306	1712878	2171787
3307	1713386	2171255
3308	1713873	2170699
3309	1714331	2170105
3310	1714817	2169546
3311	1715365	2169067
3312	1715930	2168608
3313	1716436	2168076
3314	1716935	2167534
3315	1717411	2166962
3316	1717888	2166393
3317	1718433	2165910
3318	1718993	2165445
3319	1719524	2164943
3320	1719964	2164327
3321	1720435	2163750
3322	1720968	2163252
3323	1721424	2162656
3324	1721941	2162136
3325	1722388	2161530
3326	1722920	2161030
3327	1723420	2160490
3328	1724067	2160133
3329	1724583	2159613
3330	1725024	2158999
3331	1725594	2158546
3332	1726086	2157996
3333	1726555	2157417
3334	1727053	2156874
3335	1727551	2156332
3336	1728059	2155802
3337	1728524	2155218
3338	1729093	2154764
3339	1729547	2154167
3340	1729973	2153535
3341	1730489	2153014
3342	1730988	2152473
3343	1731538	2151995
3344	1732072	2151497
3345	1732556	2150938
3346	1733065	2150409
3347	1733567	2149872
3348	1734029	2149285
3349	1734541	2148759
3350	1735044	2148224
3351	1735564	2147708
3352	1736027	2147124
3353	1736593	2146665
3354	1737256	2146327
3355	1737775	2145810
3356	1738324	2145331
3357	1738860	2144836
3358	1739394	2144337
3359	1739845	2143738
3360	1740325	2143173
3361	1740808	2142612
3362	1741322	2142090
3363	1741825	2141555
3364	1742327	2141017
3365	1742815	2140463
3366	1743313	2139920
3367	1743889	2139474
3368	1744423	2138976
3369	1744961	2138483
3370	1745452	2137933
3371	1745999	2137451
3372	1746524	2136942
3373	1747017	2136394
3374	1747536	2135877
3375	1748059	2135365
3376	1748585	2134858
3377	1749146	2134394
3378	1749614	2133815
3379	1750119	2133282
3380	1750716	2132859
3381	1751156	2132248
3382	1751651	2131702
3383	1752217	2131243
3384	1752691	2130672
3385	1753137	2130067
3386	1753645	2129537
3387	1754169	2129027
3388	1754697	2128522
3389	1755206	2127993
3390	1755762	2127521
3391	1756305	2127035
3392	1756790	2126477
3393	1757279	2125924
3394	1757803	2125414
3395	1758266	2124831
3396	1758832	2124371
3397	1759381	2123891
3398	1759832	2123292
3399	1760308	2122724
3400	1760795	2122170
3401	1761268	2121598
3402	1761746	2121032
3403	1762233	2120478
3404	1762731	2119936
3405	1763279	2119455
3406	1763923	2119089
3407	1764438	2118568
3408	1764982	2118082
3409	1765462	2117519
3410	1765989	2117013
3411	1766506	2116494
3412	1767084	2116048
3413	1767626	2115559
3414	1768209	2115119
3415	1768714	2114587
3416	1769166	2113991
3417	1769646	2113428
3418	1770148	2112892
3419	1770686	2112397
3420	1771165	2111833
3421	1771725	2111367
3422	1772245	2110852
3423	1772793	2110370
3424	1773267	2109800
3425	1773783	2109279
3426	1774292	2108752
3427	1774830	2108258
3428	1775316	2107702
3429	1775814	2107161
3430	1776343	2106657
3431	1776820	2106091
3432	1777418	2105668
3433	1777876	2105080
3434	1778386	2104553
3435	1778929	2104065
3436	1779437	2103536
3437	1779944	2103005
3438	1780473	2102501
3439	1780927	2101908
3440	1781429	2101372
3441	1781897	2100796
3442	1782339	2100189
3443	1782807	2099613
3444	1783364	2099142
3445	1783856	2098593
3446	1784310	2098001
3447	1784823	2097478
3448	1785267	2096874
3449	1785759	2096326
3450	1786223	2095745
3451	1786751	2095240
3452	1787212	2094656
3453	1787690	2094092
3454	1788230	2093601
3455	1788713	2093042
3456	1789196	2092485
3457	1789695	2091946
3458	1790249	2091471
3459	1790696	2090870
3460	1791194	2090331
3461	1791677	2089772
3462	1792222	2089287
3463	1792690	2088711
3464	1793157	2088135
3465	1793643	2087581
3466	1794112	2087007
3467	1794653	2086517
3468	1795169	2085998
3469	1795730	2085531
3470	1796223	2084985
3471	1796757	2084487
3472	1797284	2083980
3473	1797826	2083491
3474	1798328	2082956
3475	1798888	2082488
3476	1799371	2081930
3477	1799922	2081451
3478	1800447	2080943
3479	1800952	2080410
3480	1801499	2079926
3481	1801995	2079384
3482	1802474	2078822
3483	1802986	2078299
3484	1803547	2077831
3485	1804044	2077289
3486	1804541	2076749
3487	1805114	2076295
3488	1805591	2075731
3489	1806151	2075262
3490	1806662	2074737
3491	1807162	2074200
3492	1807663	2073663
3493	1808138	2073097
3494	1808594	2072509
3495	1809133	2072017
3496	1809644	2071491
3497	1810160	2070972
3498	1810659	2070434
3499	1811129	2069862
3500	1811646	2069344
3501	1812131	2068790
3502	1812603	2068220
3503	1813097	2067676
3504	1813580	2067119
3505	1814100	2066605
3506	1814603	2066071
3507	1815041	2065463
3508	1815529	2064912
3509	1816000	2064342
3510	1816558	2063871
3511	1817137	2063423
3512	1817573	2062813
3513	1818115	2062325
3514	1818645	2061821
3515	1819136	2061273
3516	1819720	2060831
3517	1820214	2060288
3518	1820719	2059756
3519	1821187	2059183
3520	1821634	2058587
3521	1822165	2058085
3522	1822688	2057573
3523	1823200	2057050
3524	1823711	2056525
3525	1824215	2055993
3526	1824652	2055385
3527	1825116	2054807
3528	1825663	2054324
3529	1826225	2053856
3530	1826778	2053379
3531	1827305	2052873
3532	1827756	2052281
3533	1828210	2051692
3534	1828745	2051195
3535	1829233	2050645
3536	1829875	2050267
3537	1830430	2049791
3538	1830957	2049286
3539	1831472	2048765
3540	1831906	2048154
3541	1832413	2047626
3542	1832922	2047099
3543	1833449	2046593
3544	1833913	2046016
3545	1834487	2045562
3546	1834991	2045029
3547	1835499	2044502
3548	1836029	2043999
3549	1836489	2043417
3550	1837019	2042914
3551	1837512	2042369
3552	1838073	2041901
3553	1838652	2041453
3554	1839210	2040980
3555	1839692	2040424
3556	1840178	2039871
3557	1840700	2039359
3558	1841248	2038876
3559	1841724	2038313
3560	1842268	2037825
3561	1842714	2037229
3562	1843328	2036818
3563	1843768	2036215
3564	1844254	2035663
3565	1844778	2035154
3566	1845387	2034737
3567	1845920	2034237
3568	1846474	2033760
3569	1847000	2033253
3570	1847465	2032677
3571	1847965	2032141
3572	1848448	2031585
3573	1849014	2031122
3574	1849507	2030578
3575	1850030	2030067
3576	1850554	2029557
3577	1851092	2029062
3578	1851596	2028530
3579	1852086	2027982
3580	1852519	2027373
3581	1853013	2026830
3582	1853525	2026306
3583	1853997	2025740
3584	1854572	2025285
3585	1855066	2024743
3586	1855586	2024229
3587	1856110	2023719
3588	1856764	2023351
3589	1857318	2022873
3590	1857830	2022349
3591	1858374	2021862
3592	1858915	2021369
3593	1859435	2020856
3594	1859895	2020276
3595	1860385	2019729
3596	1860939	2019250
3597	1861460	2018738
3598	1861998	2018243
3599	1862416	2017618
3600	1862867	2017029
3601	1863459	2016591
3602	1863960	2016056
3603	1864433	2015491
3604	1864934	2014956
3605	1865451	2014438
3606	1865970	2013924
3607	1866500	2013420
3608	1867012	2012896
3609	1867511	2012360
3610	1868050	2011866
3611	1868647	2011434
3612	1869105	2010853
3613	1869565	2010274
3614	1870236	2009922
3615	1870704	2009352
3616	1871279	2008896
3617	1871760	2008339
3618	1872236	2007778
3619	1872750	2007257
3620	1873278	2006751
3621	1873741	2006176
3622	1874196	2005592
3623	1874700	2005060
3624	1875186	2004509
3625	1875571	2003851
3626	1876094	2003339
3627	1876608	2002819
3628	1877106	2002281
3629	1877608	2001747
3630	1878065	2001166
3631	1878589	2000656
3632	1879137	2000172
3633	1879616	1999613
3634	1880184	1999151
3635	1880670	1998600
3636	1881177	1998072
3637	1881708	1997569
3638	1882185	1997009
3639	1882674	1996462
3640	1883308	1996069
3641	1883907	1995638
3642	1884427	1995124
3643	1884999	1994664
3644	1885532	1994164
3645	1886067	1993665
3646	1886520	1993080
3647	1887054	1992580
3648	1887582	1992075
3649	1888167	1991628
3650	1888676	1991102
3651	1889160	1990550
3652	1889694	1990050
3653	1890223	1989545
3654	1890751	1989039
3655	1891266	1988519
3656	1891755	1987972
3657	1892265	1987448
3658	1892802	1986950
3659	1893295	1986408
3660	1893729	1985803
3661	1894202	1985240
3662	1894669	1984670
3663	1895190	1984156
3664	1895673	1983604
3665	1896161	1983056
3666	1896734	1982597
3667	1897248	1982076
3668	1897651	1981439
3669	1898199	1980955
3670	1898716	1980437
3671	1899175	1979859
3672	1899621	1979267
3673	1900086	1978696
3674	1900605	1978180
3675	1901095	1977635
3676	1901551	1977055
3677	1902061	1976530
3678	1902495	1975926
3679	1902960	1975355
3680	1903444	1974804
3681	1903949	1974275
3682	1904485	1973776
3683	1905012	1973270
3684	1905491	1972714
3685	1906015	1972203
3686	1906596	1971752
3687	1907117	1971239
3688	1907594	1970681
3689	1908058	1970109
3690	1908521	1969536
3691	1909056	1969037
3692	1909653	1968603
3693	1910198	1968114
3694	1910691	1967573
3695	1911191	1967038
3696	1911631	1966441
3697	1912146	1965922
3698	1912684	1965426
3699	1913123	1964829
3700	1913667	1964340
3701	1914139	1963776
3702	1914603	1963205
3703	1915082	1962649
3704	1915606	1962139
3705	1916100	1961599
3706	1916581	1961045
3707	1917088	1960518
3708	1917617	1960013
3709	1918125	1959486
3710	1918650	1958977
3711	1919157	1958450
3712	1919730	1957990
3713	1920202	1957428
3714	1920682	1956872
3715	1921257	1956415
3716	1921715	1955838
3717	1922278	1955367
3718	1922895	1954951
3719	1923341	1954363
3720	1923847	1953835
3721	1924421	1953375
3722	1924927	1952847
3723	1925428	1952314
3724	1925857	1951708
3725	1926322	1951138
3726	1926840	1950622
3727	1927311	1950058
3728	1927751	1949463
3729	1928330	1949009
3730	1928811	1948455
3731	1929282	1947892
3732	1929775	1947352
3733	1930301	1946843
3734	1930798	1946306
3735	1931298	1945773
3736	1931785	1945225
3737	1932253	1944659
3738	1932721	1944093
3739	1933260	1943598
3740	1933756	1943060
3741	1934205	1942475
3742	1934712	1941949
3743	1935245	1941448
3744	1935897	1941066
3745	1936294	1940429
3746	1936831	1939932
3747	1937366	1939434
3748	1937883	1938916
3749	1938414	1938414
3750	1938899	1937866
3751	1939400	1937332
3752	1939914	1936812
3753	1940400	1936265
3754	1940980	1935811
3755	1941500	1935297
3756	1941952	1934716
3757	1942444	1934174
3758	1942979	1933675
3759	1943502	1933164
3760	1943933	1932562
3761	1944369	1931965
3762	1944855	1931417
3763	1945290	1930820
3764	1945793	1930288
3765	1946324	1929786
3766	1946831	1929259
3767	1947291	1928686
3768	1947818	1928179
3769	1948297	1927626
3770	1948953	1927247
3771	1949456	1926716
3772	1949966	1926193
3773	1950484	1925677
3774	1950937	1925097
3775	1951420	1924546
3776	1951885	1923978
3777	1952397	1923457
3778	1952883	1922910
3779	1953367	1922361
3780	1953832	1921794
3781	1954293	1921222
3782	1954805	1920701
3783	1955379	1920240
3784	1955894	1919721
3785	1956389	1919184
3786	1956810	1918573
3787	1957297	1918027
3788	1957763	1917460
3789	1958304	1916968
3790	1958817	1916447
3791	1959262	1915860
3792	1959746	1915312
3793	1960203	1914737
3794	1960727	1914227
3795	1961206	1913674
3796	1961828	1913260
3797	1962336	1912735
3798	1962814	1912181
3799	1963330	1911664
3800	1963848	1911148
3801	1964378	1910645
3802	1964925	1910157
3803	1965491	1909689
3804	1966075	1909237
3805	1966581	1908710
3806	1967122	1908217
3807	1967677	1907737
3808	1968152	1907180
3809	1968635	1906631
3810	1969160	1906122
3811	1969569	1905501
3812	1970067	1904967
3813	1970613	1904478
3814	1971090	1903923
3815	1971611	1903410
3816	1972097	1902865
3817	1972589	1902324
3818	1973094	1901796
3819	1973621	1901289
3820	1974176	1900809
3821	1974624	1900227
3822	1975270	1899835
3823	1975835	1899364
3824	1976314	1898812
3825	1976846	1898309
3826	1977368	1897798
3827	1977935	1897329
3828	1978377	1896741
3829	1978865	1896197
3830	1979327	1895628
3831	1979798	1895068
3832	1980349	1894584
3833	1980811	1894015
3834	1981299	1893471
3835	1981797	1892936
3836	1982251	1892360
3837	1982716	1891794
3838	1983215	1891261
3839	1983682	1890697
3840	1984241	1890221
3841	1984753	1889700
3842	1985251	1889166
3843	1985712	1888596
3844	1986204	1888056
3845	1986634	1887458
3846	1987185	1886973
3847	1987671	1886428
3848	1988305	1886023
3849	1988793	1885479
3850	1989321	1884973
3851	1989870	1884487
3852	1990435	1884017
3853	1990971	1883518
3854	1991487	1883001
3855	1991969	1882452
3856	1992471	1881922
3857	1992970	1881389
3858	1993418	1880807
3859	1993970	1880324
3860	1994423	1879747
3861	1994896	1879190
3862	1995376	1878639
3863	1995942	1878169
3864	1996447	1877642
3865	1996975	1877136
3866	1997466	1876595
3867	1997991	1876087
3868	1998471	1875536
3869	1999031	1875060
3870	1999550	1874545
3871	2000022	1873987
3872	2000506	1873440
3873	2000945	1872851
3874	2001552	1872420
3875	2002051	1871887
3876	2002571	1871373
3877	2003061	1870832
3878	2003578	1870316
3879	2004095	1869800
3880	2004631	1869302
3881	2005127	1868766
3882	2005695	1868297
3883	2006258	1867824
3884	2006784	1867316
3885	2007224	1866729
3886	2007748	1866219
3887	2008242	1865682
3888	2008749	1865157
3889	2009225	1864602
3890	2009724	1864070
3891	2010208	1863522
3892	2010686	1862970
3893	2011207	1862459
3894	2011756	1861972
3895	2012242	1861428
3896	2012754	1860907
3897	2013216	1860340
3898	2013735	1859826
3899	2014246	1859304
3900	2014895	1858910
3901	2015387	1858371
3902	2015888	1857840
3903	2016436	1857352
3904	2016950	1856833
3905	2017485	1856334
3906	2018059	1855870
3907	2018597	1855373
3908	2019128	1854870
3909	2019636	1854346
3910	2020040	1853726
3911	2020503	1853160
3912	2020944	1852575
3913	2021442	1852041
3914	2021960	1851526
3915	2022447	1850983
3916	2023003	1850503
3917	2023496	1849965
3918	2023940	1849382
3919	2024484	1848891
3920	2024943	1848322
3921	2025491	1847835
3922	2026020	1847329
3923	2026487	1846768
3924	2027021	1846268
3925	2027412	1845637
3926	2028051	1845232
3927	2028615	1844759
3928	2029108	1844221
3929	2029629	1843709
3930	2030112	1843162
3931	2030603	1842622
3932	2031112	1842099
3933	2031628	1841582
3934	2032154	1841075
3935	2032607	1840501
3936	2033109	1839971
3937	2033672	1839497
3938	2034178	1838972
3939	2034695	1838455
3940	2035201	1837930
3941	2035681	1837380
3942	2036150	1836821
3943	2036607	1836252
3944	2037005	1835628
3945	2037580	1835164
3946	2038119	1834669
3947	2038631	1834149
3948	2039164	1833647
3949	2039639	1833093
3950	2040124	1832549
3951	2040651	1832042
3952	2041224	1831576
3953	2041711	1831034
3954	2042240	1830529
3955	2042741	1829998
3956	2043246	1829472
3957	2043766	1828959
3958	2044304	1828462
3959	2044816	1827942
3960	2045357	1827447
3961	2045876	1826933
3962	2046388	1826413
3963	2046907	1825898
3964	2047377	1825341
3965	2047917	1824846
3966	2048443	1824338
3967	2048949	1823812
3968	2049427	1823262
3969	2049993	1822790
3970	2050551	1822311
3971	2051032	1821762
3972	2051617	1821307
3973	2052147	1820803
3974	2052655	1820279
3975	2053161	1819754
3976	2053681	1819241
3977	2054137	1818670
3978	2054717	1818211
3979	2055163	1817631
3980	2055700	1817133
3981	2056252	1816648
3982	2056799	1816159
3983	2057315	1815642
3984	2057800	1815098
3985	2058317	1814582
3986	2058828	1814062
3987	2059360	1813559
3988	2059865	1813033
3989	2060422	1812552
3990	2060929	1812027
3991	2061424	1811492
3992	2061932	1810968
3993	2062389	1810399
3994	2062901	1809879
3995	2063374	1809325
3996	2063931	1808844
3997	2064457	1808336
3998	2064975	1807821
3999	2065449	1807267
4000	2065946	1806734
4001	2066444	1806202
4002	2066927	1805657
4003	2067487	1805179
4004	2068049	1804702
4005	2068554	1804175
4006	2069005	1803602
4007	2069518	1803083
4008	2070027	1802560
4009	2070501	1802007
4010	2070958	1801439
4011	2071533	1800974
4012	2072006	1800419
4013	2072532	1799912
4014	2073034	1799383
4015	2073464	1798792
4016	2073966	1798263
4017	2074506	1797768
4018	2075031	1797259
4019	2075568	1796760
4020	2076085	1796244
4021	2076561	1795694
4022	2077021	1795129
4023	2077573	1794643
4024	2078022	1794069
4025	2078569	1793579
4026	2079032	1793017
4027	2079520	1792476
4028	2080009	1791936
4029	2080481	1791382
4030	2081154	1791001
4031	2081622	1790443
4032	2082140	1789928
4033	2082715	1789462
4034	2083229	1788943
4035	2083813	1788486
4036	2084357	1787993
4037	2084784	1787400
4038	2085302	1786885
4039	2085796	1786350
4040	2086324	1785844
4041	2086800	1785293
4042	2087260	1784728
4043	2087801	1784234
4044	2088273	1783679
4045	2088753	1783132
4046	2089219	1782573
4047	2089768	1782085
4048	2090296	1781578
4049	2090754	1781013
4050	2091356	1780570
4051	2091862	1780044
4052	2092417	1779561
4053	2092972	1779078
4054	2093441	1778521
4055	2093915	1777970
4056	2094589	1777587
4057	2095078	1777047
4058	2095573	1776513
4059	2096118	1776021
4060	2096661	1775527
4061	2097163	1774999
4062	2097613	1774427
4063	2098127	1773908
4064	2098614	1773368
4065	2099181	1772894
4066	2099758	1772429
4067	2100289	1771925
4068	2100854	1771450
4069	2101318	1770889
4070	2101843	1770381
4071	2102314	1769826
4072	2102789	1769275
4073	2103300	1768755
