iter	Logloss
2928	0.1759812832
2929	0.1759680387
2930	0.1759555627
2931	0.1759442481
2932	0.1759329492
2933	0.1759197219
2934	0.1759060274
2935	0.1758926854
2936	0.1758924484
2937	0.1758783841
2938	0.1758619048
2939	0.1758519089
2940	0.1758380598
2941	0.1758201489
2942	0.1758024194
2943	0.1757859697
2944	0.1757774598
2945	0.1757694271
2946	0.1757550634
2947	0.1757467717
2948	0.1757363968
2949	0.1757202103
2950	0.1757095057
2951	0.1756959025
2952	0.1756889597
2953	0.1756744081
2954	0.1756607518
2955	0.1756433311
2956	0.175635641
2957	0.175623163
2958	0.1756075328
2959	0.1755883844
2960	0.1755744836
2961	0.1755607993
2962	0.1755603616
2963	0.1755483303
2964	0.1755359099
2965	0.17552076
2966	0.1755089797
2967	0.1754989238
2968	0.1754876355
2969	0.1754713524
2970	0.175452672
2971	0.1754334692
2972	0.1754189047
2973	0.1754085524
2974	0.1753935631
2975	0.1753797656
2976	0.1753669481
2977	0.1753483755
2978	0.1753350164
2979	0.1753241048
2980	0.1753032826
2981	0.1752899258
2982	0.1752818482
2983	0.1752686866
2984	0.1752620307
2985	0.1752462517
2986	0.1752338061
2987	0.1752179991
2988	0.1752048915
2989	0.175190623
2990	0.1751703515
2991	0.175158968
2992	0.1751459459
2993	0.1751387742
2994	0.1751273351
2995	0.1751147778
2996	0.1751019107
2997	0.1750911924
2998	0.1750791274
2999	0.1750638742
3000	0.1750451186
3001	0.1750399815
3002	0.1750284048
3003	0.1750194054
3004	0.1750037316
3005	0.1749918459
3006	0.1749774403
3007	0.174971122
3008	0.1749584545
3009	0.1749453432
3010	0.1749294574
3011	0.1749162844
3012	0.1748983999
3013	0.1748895314
3014	0.1748759891
3015	0.1748757469
3016	0.1748629692
3017	0.174846104
3018	0.174834005
3019	0.1748211772
3020	0.1748133389
3021	0.174804858
3022	0.1747927366
3023	0.1747830537
3024	0.1747723167
3025	0.17476327
3026	0.1747541136
3027	0.1747442986
3028	0.1747304231
3029	0.1747171613
3030	0.1747020398
3031	0.1746951885
3032	0.1746847855
3033	0.1746771016
3034	0.1746658824
3035	0.1746509864
3036	0.1746391189
3037	0.1746256166
3038	0.1746096985
3039	0.1745973895
3040	0.1745857074
3041	0.1745724276
3042	0.1745575591
3043	0.1745490382
3044	0.1745342031
3045	0.1745243455
3046	0.1745098516
3047	0.1744967844
3048	0.1744810747
3049	0.1744654021
3050	0.1744512458
3051	0.1744392748
3052	0.1744243654
3053	0.1744104647
3054	0.1744011912
3055	0.1743912714
3056	0.1743846234
3057	0.1743656167
3058	0.1743572007
3059	0.1743492292
3060	0.174340169
3061	0.1743264748
3062	0.1743166448
3063	0.1742997174
3064	0.1742942507
3065	0.1742765964
3066	0.1742639795
3067	0.1742636652
3068	0.1742532776
3069	0.1742392126
3070	0.1742334452
3071	0.1742193807
3072	0.1742082769
3073	0.174192575
3074	0.1741790086
3075	0.1741679334
3076	0.1741545708
3077	0.1741403999
3078	0.1741401998
3079	0.1741281689
3080	0.1741121359
3081	0.1741006539
3082	0.174083444
3083	0.1740696367
3084	0.1740584813
3085	0.1740484668
3086	0.1740366839
3087	0.1740178609
3088	0.1740102967
3089	0.1739947295
3090	0.1739788357
3091	0.1739660465
3092	0.17395481
3093	0.1739430099
3094	0.1739320867
3095	0.1739175025
3096	0.1739037075
3097	0.1738906081
3098	0.1738769894
3099	0.1738669713
3100	0.1738505897
3101	0.173834164
3102	0.1738339103
3103	0.1738166426
3104	0.1738026349
3105	0.1737897944
3106	0.1737760424
3107	0.1737559236
3108	0.1737453381
3109	0.1737371899
3110	0.1737253569
3111	0.1737059756
3112	0.1736986765
3113	0.1736879318
3114	0.1736790209
3115	0.1736709219
3116	0.1736568502
3117	0.1736488862
3118	0.1736293161
3119	0.1736200925
3120	0.1736070799
3121	0.1735948932
3122	0.1735871921
3123	0.1735759519
3124	0.1735756587
3125	0.1735624493
3126	0.1735428219
3127	0.1735294878
3128	0.173523764
3129	0.1735099374
3130	0.1734977843
3131	0.1734764712
3132	0.1734585519
3133	0.1734573322
3134	0.1734409975
3135	0.1734241696
3136	0.1734121232
3137	0.1733954743
3138	0.1733801787
3139	0.1733694438
3140	0.173355258
3141	0.1733368985
3142	0.1733196891
3143	0.1732996935
3144	0.1732982039
3145	0.1732862632
3146	0.1732765772
3147	0.1732653354
3148	0.1732553121
3149	0.1732430883
3150	0.1732324357
3151	0.1732163436
3152	0.1732048364
3153	0.1731923863
3154	0.1731803963
3155	0.1731638088
3156	0.1731499234
3157	0.1731379908
3158	0.1731235801
3159	0.1731085532
3160	0.1730965656
3161	0.1730850032
3162	0.1730663065
3163	0.1730526086
3164	0.1730403539
3165	0.173032954
3166	0.1730222548
3167	0.1730040089
3168	0.1729911246
3169	0.1729839846
3170	0.1729711107
3171	0.1729588801
3172	0.1729466288
3173	0.1729307785
3174	0.1729217349
3175	0.1729145157
3176	0.1729004856
3177	0.1728908402
3178	0.1728746061
3179	0.1728742204
3180	0.172862897
3181	0.1728478384
3182	0.1728369752
3183	0.1728366629
3184	0.1728274192
3185	0.1728103719
3186	0.172795201
3187	0.1727840108
3188	0.1727679533
3189	0.1727553008
3190	0.1727415646
3191	0.1727364115
3192	0.1727266831
3193	0.172712695
3194	0.1726972592
3195	0.1726967408
3196	0.1726822564
3197	0.1726668259
3198	0.1726471126
3199	0.1726406113
3200	0.1726289094
3201	0.1726166584
3202	0.1726018875
3203	0.1725940368
3204	0.1725750921
3205	0.1725612248
3206	0.1725493704
3207	0.1725387415
3208	0.1725273187
3209	0.1725159564
3210	0.1725060252
3211	0.1724928136
3212	0.1724831923
3213	0.1724713883
3214	0.172460906
3215	0.172448987
3216	0.1724476513
3217	0.172437809
3218	0.1724201881
3219	0.1724199395
3220	0.1724125597
3221	0.1724022878
3222	0.1723889992
3223	0.1723745387
3224	0.172374348
3225	0.1723651214
3226	0.1723457736
3227	0.1723314719
3228	0.1723204474
3229	0.1723058136
3230	0.1722959007
3231	0.17228497
3232	0.1722671063
3233	0.1722554263
3234	0.1722552486
3235	0.1722415737
3236	0.1722318571
3237	0.1722235671
3238	0.1722172357
3239	0.1722067302
3240	0.1721911223
3241	0.1721908713
3242	0.1721793881
3243	0.1721675897
3244	0.1721534692
3245	0.1721421179
3246	0.1721297257
3247	0.1721187453
3248	0.1721007797
3249	0.1720894887
3250	0.1720767904
3251	0.172065611
3252	0.1720550163
3253	0.1720427056
3254	0.1720276655
3255	0.1720149861
3256	0.1720043258
3257	0.1719910462
3258	0.171982407
3259	0.171966703
3260	0.1719524946
3261	0.171942506
3262	0.1719310554
3263	0.1719226253
3264	0.1719074162
3265	0.1718985529
3266	0.1718820831
3267	0.1718715334
3268	0.1718567028
3269	0.1718393642
3270	0.1718281813
3271	0.1718162663
3272	0.171802381
3273	0.1717858258
3274	0.1717705937
3275	0.1717584681
3276	0.1717445282
3277	0.171724589
3278	0.1717130056
3279	0.1716954048
3280	0.1716777817
3281	0.1716630821
3282	0.1716453031
3283	0.1716318806
3284	0.1716177413
3285	0.171606729
3286	0.1715945084
3287	0.1715837123
3288	0.1715710464
3289	0.1715610883
3290	0.171551096
3291	0.1715397945
3292	0.1715313567
3293	0.1715160156
3294	0.1715088568
3295	0.1714983819
3296	0.1714851695
3297	0.171473044
3298	0.1714628981
3299	0.1714514685
3300	0.1714389936
3301	0.1714265907
3302	0.1714148112
3303	0.1714061112
3304	0.1713881728
3305	0.1713736578
3306	0.1713605715
3307	0.171349338
3308	0.1713422892
3309	0.171331345
3310	0.1713201762
3311	0.171303156
3312	0.1712884639
3313	0.171271304
3314	0.1712622047
3315	0.1712465493
3316	0.1712339656
3317	0.1712194015
3318	0.1712034788
3319	0.1711882602
3320	0.1711770932
3321	0.1711600707
3322	0.1711470706
3323	0.1711382539
3324	0.1711224799
3325	0.1711149104
3326	0.1710997508
3327	0.1710862802
3328	0.1710748828
3329	0.1710637861
3330	0.1710577495
3331	0.1710421867
3332	0.1710313978
3333	0.1710171133
3334	0.1710067602
3335	0.170996079
3336	0.1709839759
3337	0.1709721733
3338	0.1709562417
3339	0.1709457845
3340	0.1709375165
3341	0.1709240987
3342	0.1709093617
3343	0.1708925342
3344	0.170878993
3345	0.1708734878
3346	0.1708596174
3347	0.1708416332
3348	0.1708351228
3349	0.1708228598
3350	0.1708120773
3351	0.1707972385
3352	0.1707895141
3353	0.1707748654
3354	0.1707630909
3355	0.1707479573
3356	0.1707323948
3357	0.1707194201
3358	0.1707038928
3359	0.1706943652
3360	0.17068663
3361	0.170679327
3362	0.1706617472
3363	0.1706504893
3364	0.170639544
3365	0.1706294968
3366	0.1706173531
3367	0.1705998052
3368	0.170588981
3369	0.1705723827
3370	0.1705576981
3371	0.1705431427
3372	0.1705242931
3373	0.1705122694
3374	0.1704976047
3375	0.1704850676
3376	0.1704761957
3377	0.1704581788
3378	0.1704456071
3379	0.1704348667
3380	0.1704231017
3381	0.1704156616
3382	0.1704048319
3383	0.1703912376
3384	0.1703811371
3385	0.1703680487
3386	0.1703582005
3387	0.1703433968
3388	0.1703318002
3389	0.1703216103
3390	0.1703030346
3391	0.170289875
3392	0.1702757771
3393	0.1702573176
3394	0.1702562042
3395	0.1702452467
3396	0.1702288169
3397	0.1702136444
3398	0.1702125481
3399	0.1702047674
3400	0.1701971391
3401	0.170182943
3402	0.1701694256
3403	0.1701535365
3404	0.170146424
3405	0.1701307657
3406	0.1701194838
3407	0.1701054021
3408	0.1700936205
3409	0.1700792707
3410	0.1700672876
3411	0.1700492112
3412	0.1700312697
3413	0.1700146003
3414	0.1699971535
3415	0.1699881889
3416	0.1699736602
3417	0.1699676017
3418	0.1699554136
3419	0.169940577
3420	0.1699246279
3421	0.1699107085
3422	0.1698973056
3423	0.1698901581
3424	0.1698811529
3425	0.1698671813
3426	0.1698583853
3427	0.1698469691
3428	0.1698344669
3429	0.1698210949
3430	0.1698053902
3431	0.1697926239
3432	0.1697817438
3433	0.1697709259
3434	0.1697587402
3435	0.1697501935
3436	0.1697381156
3437	0.1697266317
3438	0.1697125685
3439	0.1697033381
3440	0.1696928339
3441	0.1696772612
3442	0.1696701692
3443	0.1696569542
3444	0.1696416139
3445	0.1696314705
3446	0.1696218331
3447	0.169609537
3448	0.1695991455
3449	0.1695846015
3450	0.1695763143
3451	0.1695619125
3452	0.1695534698
3453	0.1695407665
3454	0.1695244933
3455	0.1695158597
3456	0.1695036755
3457	0.1694877629
3458	0.1694782689
3459	0.1694678351
3460	0.1694557582
3461	0.1694460009
3462	0.1694322884
3463	0.1694186438
3464	0.1694020448
3465	0.1693960154
3466	0.1693798626
3467	0.1693695603
3468	0.169361432
3469	0.1693426392
3470	0.1693255323
3471	0.1693166416
3472	0.1693058756
3473	0.1692946729
3474	0.1692764561
3475	0.1692593419
3476	0.1692468616
3477	0.1692316624
3478	0.1692248833
3479	0.1692075086
3480	0.1691898187
3481	0.169176258
3482	0.1691662616
3483	0.1691550578
3484	0.1691470002
3485	0.1691315134
3486	0.1691188521
3487	0.1691050674
3488	0.1690882287
3489	0.1690749216
3490	0.169064098
3491	0.1690519577
3492	0.1690414442
3493	0.1690318111
3494	0.1690191037
3495	0.1690066142
3496	0.1689961065
3497	0.1689815174
3498	0.1689691484
3499	0.1689585812
3500	0.1689465478
3501	0.1689377025
3502	0.168926382
3503	0.168913999
3504	0.1689054709
3505	0.1688955731
3506	0.1688810855
3507	0.1688721952
3508	0.1688591546
3509	0.168848727
3510	0.1688418665
3511	0.1688303617
3512	0.1688204678
3513	0.1688096521
3514	0.168794384
3515	0.1687826583
3516	0.1687658482
3517	0.1687595322
3518	0.1687502576
3519	0.1687388709
3520	0.1687228936
3521	0.168707435
3522	0.168690256
3523	0.1686693351
3524	0.1686510932
3525	0.1686397607
3526	0.1686306653
3527	0.1686221697
3528	0.1686124126
3529	0.1685939263
3530	0.1685827896
3531	0.1685737426
3532	0.1685663273
3533	0.1685520449
3534	0.1685412324
3535	0.1685322142
3536	0.1685214905
3537	0.1685104589
3538	0.1684929566
3539	0.1684798686
3540	0.1684708048
3541	0.1684604952
3542	0.1684480683
3543	0.1684346896
3544	0.1684273897
3545	0.168414035
3546	0.168394335
3547	0.1683845149
3548	0.1683738645
3549	0.1683604119
3550	0.1683475601
3551	0.1683371694
3552	0.1683226945
3553	0.1683108536
3554	0.1682968223
3555	0.1682808776
3556	0.1682758218
3557	0.1682605555
3558	0.1682447364
3559	0.1682334859
3560	0.1682195011
3561	0.1682102873
3562	0.1681982483
3563	0.1681896419
3564	0.1681807578
3565	0.1681703618
3566	0.1681527804
3567	0.1681407117
3568	0.1681259376
3569	0.1681106123
3570	0.1680988513
3571	0.1680891702
3572	0.1680802583
3573	0.1680618512
3574	0.1680550253
3575	0.1680433624
3576	0.1680319833
3577	0.1680195681
3578	0.1680083854
3579	0.1679992914
3580	0.1679900245
3581	0.1679792875
3582	0.1679676877
3583	0.1679591914
3584	0.1679459522
3585	0.1679341852
3586	0.1679234242
3587	0.1679117687
3588	0.1678993795
3589	0.1678830678
3590	0.1678730902
3591	0.167861784
3592	0.1678485862
3593	0.1678352793
3594	0.1678216026
3595	0.1678114679
3596	0.1677942047
3597	0.1677823708
3598	0.1677655792
3599	0.1677653488
3600	0.1677537996
3601	0.1677383074
3602	0.1677370697
3603	0.167725166
3604	0.1677091441
3605	0.1676995863
3606	0.1676877675
3607	0.1676798048
3608	0.1676676197
3609	0.167652381
3610	0.1676456184
3611	0.1676285407
3612	0.1676241929
3613	0.1676178988
3614	0.1676069017
3615	0.1675942249
3616	0.167580108
3617	0.1675727221
3618	0.167560554
3619	0.1675490779
3620	0.1675354325
3621	0.1675205347
3622	0.1675130936
3623	0.167505559
3624	0.1674918849
3625	0.1674914753
3626	0.1674821941
3627	0.1674685629
3628	0.1674592297
3629	0.1674505431
3630	0.1674400749
3631	0.1674274597
3632	0.1674147342
3633	0.1674006916
3634	0.1673910851
3635	0.1673826272
3636	0.1673730352
3637	0.1673567586
3638	0.1673446913
3639	0.1673360201
3640	0.1673231056
3641	0.1673072081
3642	0.1672957008
3643	0.1672768237
3644	0.1672640947
3645	0.1672508489
3646	0.1672434773
3647	0.1672282207
3648	0.1672171345
3649	0.1671996318
3650	0.1671895564
3651	0.1671813957
3652	0.16717038
3653	0.1671578475
3654	0.167140911
3655	0.1671269266
3656	0.1671176492
3657	0.1671061717
3658	0.1670885475
3659	0.1670746196
3660	0.1670660102
3661	0.167051309
3662	0.1670405776
3663	0.1670252744
3664	0.1670091546
3665	0.1669942299
3666	0.1669842468
3667	0.1669725064
3668	0.1669722734
3669	0.1669596607
3670	0.1669466842
3671	0.1669315232
3672	0.1669256637
3673	0.1669166865
3674	0.1669035788
3675	0.1668931022
3676	0.1668812374
3677	0.1668667977
3678	0.1668619606
3679	0.1668518653
3680	0.1668438792
3681	0.1668267323
3682	0.1668169531
3683	0.1668063272
3684	0.1667972326
3685	0.1667869936
3686	0.1667687277
3687	0.1667562803
3688	0.1667411666
3689	0.1667323501
3690	0.166718522
3691	0.1667067863
3692	0.1666945332
3693	0.1666848674
3694	0.1666740027
3695	0.1666583695
3696	0.1666441981
3697	0.1666330704
3698	0.1666225969
3699	0.1666120334
3700	0.1666010426
3701	0.1665905252
3702	0.1665798817
3703	0.1665706865
3704	0.1665595738
3705	0.1665482497
3706	0.1665326759
3707	0.166519263
3708	0.1665076728
3709	0.1664958872
3710	0.1664828291
3711	0.1664730152
3712	0.1664575903
3713	0.1664464961
3714	0.1664350139
3715	0.1664205649
3716	0.1664115646
3717	0.1663984066
3718	0.1663860749
3719	0.1663744059
3720	0.1663602583
3721	0.1663505164
3722	0.1663385499
3723	0.1663276548
3724	0.1663214737
3725	0.1663071921
3726	0.1662945469
3727	0.1662847766
3728	0.1662765915
3729	0.1662583276
3730	0.1662471596
3731	0.166231481
3732	0.1662156448
3733	0.1662060501
3734	0.1661983087
3735	0.1661862835
3736	0.1661737507
3737	0.1661669115
3738	0.1661540105
3739	0.1661421946
3740	0.1661314236
3741	0.166117024
3742	0.1661031111
3743	0.1660924431
3744	0.1660813256
3745	0.1660811072
3746	0.1660692221
3747	0.1660566648
3748	0.1660444707
3749	0.166031425
3750	0.1660169306
3751	0.1660064717
3752	0.1659960488
3753	0.1659852917
3754	0.1659700689
3755	0.1659589151
3756	0.1659534559
3757	0.1659388838
3758	0.1659258866
3759	0.1659092291
3760	0.1659029092
3761	0.1658924285
3762	0.1658808628
3763	0.165874273
3764	0.1658650846
3765	0.1658508181
3766	0.16584015
3767	0.1658330517
3768	0.1658175909
3769	0.1658045364
3770	0.165789972
3771	0.1657784745
3772	0.1657693467
3773	0.1657537041
3774	0.1657415399
3775	0.1657337134
3776	0.1657272144
3777	0.1657174532
3778	0.1657061783
3779	0.1656940186
3780	0.1656781169
3781	0.1656697612
3782	0.1656611139
3783	0.1656469949
3784	0.1656339746
3785	0.165622824
3786	0.1656204011
3787	0.1656074552
3788	0.1655977149
3789	0.1655881576
3790	0.1655788697
3791	0.1655739995
3792	0.1655632286
3793	0.1655519756
3794	0.1655372611
3795	0.1655349856
3796	0.1655179147
3797	0.1655094933
3798	0.1654990494
3799	0.1654903253
3800	0.1654755345
3801	0.1654615295
3802	0.1654498838
3803	0.165433727
3804	0.1654153157
3805	0.1654054433
3806	0.1653864819
3807	0.1653760653
3808	0.1653647925
3809	0.1653550323
3810	0.1653421197
3811	0.1653417653
3812	0.1653404944
3813	0.1653282491
3814	0.1653183859
3815	0.1653043481
3816	0.1652919216
3817	0.1652836629
3818	0.1652730935
3819	0.1652585925
3820	0.1652414446
3821	0.1652346983
3822	0.1652192998
3823	0.1652060638
3824	0.1651891326
3825	0.1651783053
3826	0.1651683939
3827	0.1651516403
3828	0.1651400457
3829	0.1651292562
3830	0.1651190723
3831	0.165103364
3832	0.1650911811
3833	0.1650826012
3834	0.1650689663
3835	0.1650567457
3836	0.165055887
3837	0.1650473708
3838	0.1650364116
3839	0.1650241794
3840	0.1650106813
3841	0.1649982818
3842	0.1649850554
3843	0.1649706175
3844	0.1649601031
3845	0.1649501898
3846	0.1649393657
3847	0.1649227185
3848	0.1649111089
3849	0.1648965199
3850	0.1648883484
3851	0.1648710807
3852	0.1648556596
3853	0.1648425265
3854	0.1648310377
3855	0.1648176849
3856	0.1648021598
3857	0.1647869919
3858	0.1647793969
3859	0.1647667888
3860	0.1647577431
3861	0.1647475535
3862	0.164736442
3863	0.1647176241
3864	0.1647087044
3865	0.1646940782
3866	0.1646808907
3867	0.164672107
3868	0.1646624785
3869	0.1646529113
3870	0.1646410353
3871	0.164632409
3872	0.1646212802
3873	0.1646153195
3874	0.1646107989
3875	0.1646013751
3876	0.1645878379
3877	0.1645802358
3878	0.1645721956
3879	0.1645580272
3880	0.1645474436
3881	0.1645355436
3882	0.1645218895
3883	0.1645097904
3884	0.1644952007
3885	0.1644770969
3886	0.1644659848
3887	0.1644582111
3888	0.1644482162
3889	0.164434267
3890	0.1644226056
3891	0.1644089637
3892	0.1644002741
3893	0.1643886942
3894	0.1643737226
3895	0.1643565729
3896	0.1643458229
3897	0.1643355679
3898	0.1643196713
3899	0.1643088794
3900	0.1642974971
3901	0.1642800525
3902	0.1642628462
3903	0.1642508078
3904	0.1642409635
3905	0.1642284247
3906	0.1642146782
3907	0.1642030592
3908	0.1641910882
3909	0.1641776834
3910	0.1641748636
3911	0.1641666922
3912	0.1641558289
3913	0.1641479216
3914	0.1641320092
3915	0.1641148406
3916	0.1640992358
3917	0.1640854544
3918	0.1640755224
3919	0.1640640302
3920	0.1640534401
3921	0.1640420281
3922	0.1640263746
3923	0.1640109265
3924	0.1639982899
3925	0.1639979779
3926	0.1639861259
3927	0.1639736069
3928	0.1639594121
3929	0.1639456331
3930	0.1639340018
3931	0.163923706
3932	0.1639113892
3933	0.1638976889
3934	0.1638836339
3935	0.1638728043
3936	0.1638643119
3937	0.1638552957
3938	0.1638413974
3939	0.1638298739
3940	0.1638278936
3941	0.1638159296
3942	0.1638088955
3943	0.1637959319
3944	0.16379574
3945	0.1637853213
3946	0.1637738128
3947	0.1637637268
3948	0.1637490033
3949	0.1637385542
3950	0.1637275845
3951	0.1637153455
3952	0.1637076333
3953	0.1637011393
3954	0.1636907529
3955	0.1636769606
3956	0.1636655545
3957	0.1636548149
3958	0.1636434723
3959	0.1636313053
3960	0.1636162612
3961	0.1636041844
3962	0.1635916492
3963	0.1635782646
3964	0.163562886
3965	0.1635468994
3966	0.1635395596
3967	0.163531192
3968	0.1635180494
3969	0.1635075252
3970	0.1634920984
3971	0.1634821788
3972	0.1634655482
3973	0.163454464
3974	0.1634447227
3975	0.1634348272
3976	0.1634216796
3977	0.1634153503
3978	0.1634043449
3979	0.1633935169
3980	0.1633838463
3981	0.1633681704
3982	0.1633578093
3983	0.1633460708
3984	0.1633317266
3985	0.1633210274
3986	0.1633096158
3987	0.1632962409
3988	0.1632845032
3989	0.1632691303
3990	0.1632618139
3991	0.1632499227
3992	0.1632373981
3993	0.1632327734
3994	0.1632227189
3995	0.1632157263
3996	0.1632030982
3997	0.1631899655
3998	0.1631757214
3999	0.1631637368
4000	0.1631456642
4001	0.1631342806
4002	0.1631172512
4003	0.1631014235
4004	0.1630911604
4005	0.163079848
4006	0.1630689689
4007	0.1630599616
4008	0.1630506284
4009	0.1630429714
4010	0.1630317974
4011	0.1630177626
4012	0.1630070396
4013	0.1629949618
4014	0.1629814732
4015	0.1629812916
4016	0.1629708469
4017	0.1629560417
4018	0.1629429989
4019	0.162929153
4020	0.16291965
4021	0.162905155
4022	0.1628917678
4023	0.1628769234
4024	0.1628602712
4025	0.1628484443
4026	0.1628444071
4027	0.1628326357
4028	0.1628207494
4029	0.1628104963
4030	0.1627977252
4031	0.1627879608
4032	0.1627758525
4033	0.162759848
4034	0.1627504582
4035	0.1627342556
4036	0.1627222834
4037	0.1627161944
4038	0.1627087516
4039	0.1627027692
4040	0.1626917756
4041	0.1626809566
4042	0.162663798
4043	0.162653637
4044	0.1626381671
4045	0.1626295316
4046	0.1626174685
4047	0.1626048886
4048	0.1625894723
4049	0.162579046
4050	0.1625606861
4051	0.1625529688
4052	0.1625355785
4053	0.1625203472
4054	0.1625138673
4055	0.1625058569
4056	0.1624949362
4057	0.1624786249
4058	0.1624691928
4059	0.1624586489
4060	0.162448725
4061	0.1624371505
4062	0.1624236375
4063	0.1624132452
4064	0.1624016152
4065	0.1623833243
4066	0.1623658215
4067	0.1623548658
4068	0.1623447796
4069	0.1623358526
4070	0.1623281948
4071	0.1623126288
4072	0.162300627
4073	0.162288445
4074	0.1622765131
4075	0.1622643227
4076	0.1622520296
4077	0.1622438975
4078	0.1622285512
4079	0.1622135276
4080	0.1622006686
4081	0.1622000779
4082	0.1621904186
4083	0.1621772026
4084	0.162163827
4085	0.162152822
4086	0.162142884
4087	0.1621287792
4088	0.1621219337
4089	0.1621114419
4090	0.162100699
4091	0.1620901997
4092	0.1620855565
4093	0.162078051
4094	0.1620670523
4095	0.1620536138
4096	0.1620431988
4097	0.1620305227
4098	0.1620125651
4099	0.1620002911
4100	0.1619919877
4101	0.1619792911
4102	0.1619683446
4103	0.1619585098
4104	0.1619469438
4105	0.1619317246
4106	0.1619188421
4107	0.1619054406
4108	0.1618968493
4109	0.1618820701
4110	0.1618748157
4111	0.1618628444
4112	0.1618498
4113	0.1618398691
4114	0.1618236886
4115	0.1618099501
4116	0.161797371
4117	0.1617868123
4118	0.1617740678
4119	0.1617696459
4120	0.1617598794
4121	0.1617456933
4122	0.1617294045
4123	0.1617177453
4124	0.1617050749
4125	0.1616929259
4126	0.1616872563
4127	0.1616735741
4128	0.1616602075
4129	0.1616485499
4130	0.1616380504
4131	0.1616247904
4132	0.161616262
4133	0.1616022771
4134	0.1615867373
4135	0.1615794117
4136	0.1615677092
4137	0.1615541182
4138	0.1615495583
4139	0.1615401799
4140	0.1615308769
4141	0.1615245144
4142	0.1615176686
4143	0.1615082418
4144	0.1614942763
4145	0.1614889343
4146	0.1614755923
4147	0.1614690612
4148	0.1614520213
4149	0.1614449137
4150	0.1614344481
4151	0.1614246638
4152	0.1614158487
4153	0.1614048561
4154	0.1613915074
4155	0.1613814196
4156	0.1613695832
4157	0.1613512536
4158	0.1613400766
4159	0.1613379993
4160	0.1613365747
4161	0.1613207752
4162	0.1613079892
4163	0.1613005951
4164	0.1612848282
4165	0.1612764288
4166	0.1612597499
4167	0.1612442025
4168	0.1612320747
4169	0.1612214997
4170	0.1612147829
4171	0.1611979089
4172	0.1611825024
4173	0.1611691718
4174	0.1611614934
4175	0.1611509967
4176	0.1611404197
4177	0.1611307419
4178	0.161121339
4179	0.1611067667
4180	0.1610882017
4181	0.1610787017
4182	0.1610719216
4183	0.1610585809
4184	0.1610486274
4185	0.1610366445
4186	0.1610297867
4187	0.1610164017
4188	0.1610051924
4189	0.1609922334
4190	0.1609799432
4191	0.160967859
4192	0.1609544403
4193	0.16094499
4194	0.1609358844
4195	0.1609252868
4196	0.1609182726
4197	0.1609058546
4198	0.1608939079
4199	0.1608849499
4200	0.1608846525
4201	0.1608791204
4202	0.160868738
4203	0.1608550175
4204	0.1608428904
4205	0.160830351
4206	0.1608198547
4207	0.1608037991
4208	0.1607934184
4209	0.1607793399
4210	0.160764503
4211	0.1607531424
4212	0.1607441112
4213	0.1607278428
4214	0.1607180751
4215	0.1607070183
4216	0.1606944456
4217	0.1606817383
4218	0.1606758919
4219	0.1606675677
4220	0.1606636388
4221	0.1606526343
4222	0.1606354656
4223	0.1606250914
4224	0.1606079961
4225	0.1605922725
4226	0.1605865485
4227	0.1605773997
4228	0.1605606669
4229	0.1605441089
4230	0.1605290434
4231	0.1605200905
4232	0.1605096695
4233	0.1604985304
4234	0.1604866697
4235	0.160476199
4236	0.1604660666
4237	0.16045946
4238	0.1604472024
4239	0.1604373633
4240	0.1604295981
4241	0.1604166221
4242	0.1604028931
4243	0.160394514
4244	0.1603857961
4245	0.1603776375
4246	0.1603646382
4247	0.160353286
4248	0.160342882
4249	0.1603363024
4250	0.1603275557
4251	0.1603139472
4252	0.1602999876
4253	0.1602877545
4254	0.1602772021
4255	0.1602614192
4256	0.1602507868
4257	0.1602420523
4258	0.160227819
4259	0.1602276284
4260	0.1602157141
4261	0.1602095876
4262	0.1601993079
4263	0.1601901394
4264	0.1601766504
4265	0.1601672203
4266	0.160157752
4267	0.1601464993
4268	0.160138518
4269	0.1601288777
4270	0.1601232108
4271	0.1601113359
4272	0.1601034131
4273	0.1600931548
4274	0.1600788694
4275	0.1600665798
4276	0.1600572755
4277	0.1600506955
4278	0.1600424305
4279	0.1600339513
